has_synonyms,is_moderator_only,is_required,count,name,collectives
True,False,False,38602,google-cloud-firestore,"[{'tags': ['firebase-admob', 'google-cloud-console', 'google-data-studio', 'google-cloud-dns', 'firebase-admin', 'stackdriver', 'google-cloud-sql', 'dialogflow-es-fulfillment', 'google-cloud-composer', 'google-cloud-speech', 'firebase-realtime-database', 'google-cloud-filestore', 'google-cloud-dataprep', 'google-cloud-marketplace', 'google-cloud-pubsub', 'google-cloud-firestore', 'firebase-assistant', 'cordova-plugin-firebasex', 'google-dataflow', 'google-cloud-armor', 'google-cloud-workstations', 'google-cloud-ai', 'google-cloud-deploy', 'google-cloud-dlp', 'google-cloud-tools', 'firebase-util', 'google-cloud-endpoints', 'firebase-performance', 'google-cloud-resource-manager', 'google-cloud-network-load-balancer', 'google-cloud-dataproc', 'google-cloud-tasks', 'google-cloud-shell-editor', 'recaptcha-enterprise', 'google-app-engine-golang', 'google-app-engine-go', 'google-cloud-iot', 'google-cloud-launcher', 'google-container-registry', 'firebase-dynamic-links', 'firebase-app-indexing', 'maven-jib', 'google-cloud-ml', 'firebase-predictions', 'google-cloud-build', 'google-cloud-kms', 'google-cloud-recommendation', 'google-cloud-vertex-ai', 'firebase-queue', 'google-cloud-dataflow', 'google-cloud-spanner-emulator', 'apigee-baas', 'firebase-cloud-messaging', 'google-container-optimized-os', 'google-cloud-bigtable', 'google-cloud-vpn', 'google-cloud-registry', 'google-cloud-source-repos', 'firebase-invites', 'firebaseui', 'apigee', 'google-cloud-robotics', 'dialogflow-cx', 'firebase-crash-reporting', 'google-cloud-instance-template', 'google-cloud-platform', 'google-cloud-router', 'google-container-os', 'firebase-ab-testing', 'redux-saga-firebase', 'google-app-engine-patch', 'google-app-engine-python', 'google-cloud-code', 'gcloud', 'google-cloud-proxy', 'google-cloud-node', 'firebasesimplelogin', 'google-cloud-print-privet', 'google-cloud-healthcare', 'google-bigquery', 'cloud-document-ai', 'google-cloud-intellij', 'google-cloud-iam', 'google-cloud-instances', 'google-cloud-asset-inventory', 'rest-firebase', 'google-cloud-ml-engine', 'google-cloud-url-maps', 'google-cloud-http-load-balancer', 'google-cloud-translate', 'google-cloud-vision', 'google-cloud-identity', 'google-cloud-repository', 'google-cloud-cdn', 'google-anthos', 'google-cloud-powershell', 'google-cloud-language', 'google-cloud-billing', 'google-cloud-visualstudio', 'google-cloud-automl', 'firebase-app-check', 'google-cloud-tpu', 'google-container-builder', 'google-cloud-sdk', 'google-cloud-spanner', 'react-redux-firebase', 'dialogflow-es', 'google-cloud-error-reporting', 'google-cloud-functions', 'firebase-mlkit', 'firebase-security', 'google-cloud-metrics', 'firebase-hosting', 'google-cloud-messaging', 'google-app-engine-deploy', 'google-cloud-data-fusion', 'google-app-engine-launch', 'firebase-storage', 'firebase-job-dispatcher', 'google-app-engine-php', 'google-cloud-nl', 'google-cloud-test-lab', 'google-cloud-transcoder', 'react-native-firebase', 'google-cloud-logging', 'google-cloud-endpoints-v2', 'google-cloud-data-transfer', 'google-cloud-datastore', 'firebase-extensions', 'firebase-notifications', 'firebase-database', 'firebase-tools', 'google-cloud-php-client', 'google-cloud-storage-r', 'google-cloud-python', 'firebase-cli', 'google-migrate-for-compute-engine', 'firebase-test-lab', 'firebase-app-distribution', 'google-cloud-print', 'google-cloud-pubsublite', 'google-cloud-interconnect', 'nativescript-firebase', 'firebase-authentication', 'google-cloud-datalab', 'google-cloud-automl-nl', 'google-cloud-load-balancer', 'google-cloud-networking', 'firebase-machine-learning', 'firebase', 'firebase-polymer', 'jib', 'google-cloud-trace', 'google-cloud-monitoring', 'google-cloud-ops-agent', 'google-cloud-save', 'google-analytics-firebase', 'google-cloud-api-gateway', 'google-cloud-talent-solution', 'firebase-cloud-functions', 'google-cloud-dataproc-metastore', 'google-cloud-profiler', 'google-cloud-run', 'google-cloud-webrisk', 'google-prediction', 'firebase-remote-config', 'google-compute-engine', 'google-fusion-tables', 'google-cloud-cpp', 'google-cloud-scheduler', 'google-cloud-identity-aware-proxy', 'google-app-engine', 'firebase-in-app-messaging', 'google-kubernetes-engine', 'google-cloud-stackdriver', 'google-cloud-shell', 'firebase-analytics', 'google-cloud-ai-platform-pipelines', 'google-cloud-memorystore', 'google-cloud-storage', 'firebase-console', 'google-cloud-internal-load-balancer', 'google-translate', 'google-cloud-search', 'bigtable', 'google-cloud-debugger'], 'external_links': [{'type': 'website', 'link': 'https://cloud.google.com/developers'}, {'type': 'support', 'link': 'https://googlecloud-community.slack.com/'}, {'type': 'twitter', 'link': 'https://twitter.com/googlecloudtech'}, {'type': 'facebook', 'link': 'https://facebook.com/googlecloud'}, {'type': 'instagram', 'link': 'https://instagram.com/googlecloud'}], 'description': 'Google Cloud provides organizations with leading infrastructure, platform capabilities and industry solutions to help them solve their most critical business problems.', 'link': '/collectives/google-cloud', 'name': 'Google Cloud', 'slug': 'google-cloud'}]"
True,False,False,38564,asp.net-mvc-3,
False,False,False,38394,firefox,
True,False,False,38286,xpath,
False,False,False,38179,iis,
True,False,False,38175,laravel-5,
True,False,False,37919,magento,
True,False,False,37896,select,
False,False,False,37692,opengl,
True,False,False,37685,xslt,
True,False,False,37662,optimization,
True,False,False,37654,networking,
True,False,False,37443,events,
False,False,False,37321,javafx,
True,False,False,37286,caching,
False,False,False,37029,asp.net-web-api,
False,False,False,36772,ruby-on-rails-4,
True,False,False,36737,search,
True,False,False,36574,plot,
True,False,False,36327,encryption,
True,False,False,36311,stored-procedures,
True,False,False,35819,pyspark,
False,False,False,35683,jsf,
False,False,False,35505,canvas,
True,False,False,35440,amazon-ec2,
True,False,False,35418,audio,
False,False,False,35174,memory,
True,False,False,35110,flash,
True,False,False,34909,facebook-graph-api,
True,False,False,34753,ipad,
True,False,False,34627,cocoa-touch,
True,False,False,34609,random,
False,False,False,34607,redux,
True,False,False,34594,multidimensional-array,
True,False,False,34426,vector,
True,False,False,34178,cookies,
True,False,False,34131,input,
False,False,False,34109,arraylist,
True,False,False,33605,video,
True,False,False,33601,xamarin.forms,
False,False,False,33497,dplyr,
True,False,False,33266,model-view-controller,
True,False,False,33264,servlets,
True,False,False,33047,indexing,
False,False,False,32918,rust,
True,False,False,32803,mod-rewrite,
True,False,False,32787,data-structures,
True,False,False,32604,jdbc,
True,False,False,32531,serialization,
True,False,False,32488,razor,
True,False,False,32219,iframe,
False,False,False,32120,woocommerce,
True,False,False,31931,awk,
True,False,False,31681,cakephp,
True,False,False,31530,design-patterns,
True,False,False,31127,text,
True,False,False,30938,visual-c++,
True,False,False,30916,beautifulsoup,
True,False,False,30804,android-intent,
True,False,False,30777,filter,
True,False,False,30381,swiftui,
True,False,False,29914,django-rest-framework,
True,False,False,29893,methods,
False,False,False,29874,mobile,
True,False,False,29839,grails,
True,False,False,29661,apache-kafka,
True,False,False,29567,ecmascript-6,
True,False,False,29547,struct,
True,False,False,29475,checkbox,
True,False,False,29426,jakarta-ee,
True,False,False,29344,mvvm,
False,False,False,29194,groovy,
False,False,False,29150,ssh,
False,False,False,29083,time,
True,False,False,29048,meteor,
True,False,False,29013,lambda,
True,False,False,28877,android-activity,
False,False,False,28833,core-data,
True,False,False,28831,android-recyclerview,
True,False,False,28708,installation,
False,False,False,28643,sharepoint,
True,False,False,28481,activerecord,
True,False,False,28433,bootstrap-4,
True,False,False,28332,aws-lambda,
False,False,False,28321,google-chrome-extension,
True,False,False,28242,excel-formula,
True,False,False,28124,graph,
True,False,False,27967,azure-devops,
False,False,False,27914,sed,
False,False,False,27770,plsql,
True,False,False,27718,vim,
True,False,False,27691,file-upload,
False,False,False,27673,docker-compose,
False,False,False,27490,soap,
False,False,False,27314,silverlight,
True,False,False,27245,types,
False,False,False,27158,junit,
True,False,False,27157,replace,
True,False,False,27152,scikit-learn,
False,False,False,27108,boost,
True,False,False,26947,shiny,
True,False,False,26902,memory-management,
True,False,False,26852,websocket,
False,False,False,26823,dynamic,
True,False,False,26751,spring-security,
True,False,False,26682,svn,
False,False,False,26676,gridview,
True,False,False,26345,layout,
True,False,False,26343,import,
True,False,False,26281,eloquent,
True,False,False,26255,sass,
True,False,False,26172,browser,
True,False,False,25938,react-hooks,
True,False,False,25924,cmd,
False,False,False,25921,cmake,
True,False,False,25906,group-by,
True,False,False,25871,charts,
False,False,False,25853,error-handling,
False,False,False,25846,c#-4.0,
True,False,False,25821,deep-learning,
True,False,False,25651,while-loop,
True,False,False,25641,vuejs2,
True,False,False,25479,dependency-injection,
True,False,False,25467,dll,
True,False,False,25193,foreach,
True,False,False,25189,reporting-services,
False,False,False,25186,ffmpeg,
True,False,False,25184,async-await,
True,False,False,25107,plugins,
True,False,False,25063,twitter,
True,False,False,25044,mysqli,
True,False,False,24988,google-maps-api-3,
True,False,False,24955,highcharts,
True,False,False,24819,next.js,
True,False,False,24764,extjs,
True,False,False,24668,deployment,
False,False,False,24589,unicode,
False,False,False,24536,https,
True,False,False,24525,reflection,
True,False,False,24486,makefile,
False,False,False,24316,server,
False,False,False,24092,netbeans,
True,False,False,24089,merge,
True,False,False,24019,apache-flex,
True,False,False,23935,ember.js,
False,False,False,23870,pdo,
True,False,False,23776,database-design,
False,False,False,23769,redis,
True,False,False,23741,encoding,
True,False,False,23685,hash,
True,False,False,23638,collections,
True,False,False,23375,data-binding,
True,False,False,23345,tcp,
True,False,False,23310,terminal,
True,False,False,23234,split,
False,False,False,23060,command-line,
True,False,False,23003,google-bigquery,"[{'tags': ['firebase-admob', 'google-cloud-console', 'google-data-studio', 'google-cloud-dns', 'firebase-admin', 'stackdriver', 'google-cloud-sql', 'dialogflow-es-fulfillment', 'google-cloud-composer', 'google-cloud-speech', 'firebase-realtime-database', 'google-cloud-filestore', 'google-cloud-dataprep', 'google-cloud-marketplace', 'google-cloud-pubsub', 'google-cloud-firestore', 'firebase-assistant', 'cordova-plugin-firebasex', 'google-dataflow', 'google-cloud-armor', 'google-cloud-workstations', 'google-cloud-ai', 'google-cloud-deploy', 'google-cloud-dlp', 'google-cloud-tools', 'firebase-util', 'google-cloud-endpoints', 'firebase-performance', 'google-cloud-resource-manager', 'google-cloud-network-load-balancer', 'google-cloud-dataproc', 'google-cloud-tasks', 'google-cloud-shell-editor', 'recaptcha-enterprise', 'google-app-engine-golang', 'google-app-engine-go', 'google-cloud-iot', 'google-cloud-launcher', 'google-container-registry', 'firebase-dynamic-links', 'firebase-app-indexing', 'maven-jib', 'google-cloud-ml', 'firebase-predictions', 'google-cloud-build', 'google-cloud-kms', 'google-cloud-recommendation', 'google-cloud-vertex-ai', 'firebase-queue', 'google-cloud-dataflow', 'google-cloud-spanner-emulator', 'apigee-baas', 'firebase-cloud-messaging', 'google-container-optimized-os', 'google-cloud-bigtable', 'google-cloud-vpn', 'google-cloud-registry', 'google-cloud-source-repos', 'firebase-invites', 'firebaseui', 'apigee', 'google-cloud-robotics', 'dialogflow-cx', 'firebase-crash-reporting', 'google-cloud-instance-template', 'google-cloud-platform', 'google-cloud-router', 'google-container-os', 'firebase-ab-testing', 'redux-saga-firebase', 'google-app-engine-patch', 'google-app-engine-python', 'google-cloud-code', 'gcloud', 'google-cloud-proxy', 'google-cloud-node', 'firebasesimplelogin', 'google-cloud-print-privet', 'google-cloud-healthcare', 'google-bigquery', 'cloud-document-ai', 'google-cloud-intellij', 'google-cloud-iam', 'google-cloud-instances', 'google-cloud-asset-inventory', 'rest-firebase', 'google-cloud-ml-engine', 'google-cloud-url-maps', 'google-cloud-http-load-balancer', 'google-cloud-translate', 'google-cloud-vision', 'google-cloud-identity', 'google-cloud-repository', 'google-cloud-cdn', 'google-anthos', 'google-cloud-powershell', 'google-cloud-language', 'google-cloud-billing', 'google-cloud-visualstudio', 'google-cloud-automl', 'firebase-app-check', 'google-cloud-tpu', 'google-container-builder', 'google-cloud-sdk', 'google-cloud-spanner', 'react-redux-firebase', 'dialogflow-es', 'google-cloud-error-reporting', 'google-cloud-functions', 'firebase-mlkit', 'firebase-security', 'google-cloud-metrics', 'firebase-hosting', 'google-cloud-messaging', 'google-app-engine-deploy', 'google-cloud-data-fusion', 'google-app-engine-launch', 'firebase-storage', 'firebase-job-dispatcher', 'google-app-engine-php', 'google-cloud-nl', 'google-cloud-test-lab', 'google-cloud-transcoder', 'react-native-firebase', 'google-cloud-logging', 'google-cloud-endpoints-v2', 'google-cloud-data-transfer', 'google-cloud-datastore', 'firebase-extensions', 'firebase-notifications', 'firebase-database', 'firebase-tools', 'google-cloud-php-client', 'google-cloud-storage-r', 'google-cloud-python', 'firebase-cli', 'google-migrate-for-compute-engine', 'firebase-test-lab', 'firebase-app-distribution', 'google-cloud-print', 'google-cloud-pubsublite', 'google-cloud-interconnect', 'nativescript-firebase', 'firebase-authentication', 'google-cloud-datalab', 'google-cloud-automl-nl', 'google-cloud-load-balancer', 'google-cloud-networking', 'firebase-machine-learning', 'firebase', 'firebase-polymer', 'jib', 'google-cloud-trace', 'google-cloud-monitoring', 'google-cloud-ops-agent', 'google-cloud-save', 'google-analytics-firebase', 'google-cloud-api-gateway', 'google-cloud-talent-solution', 'firebase-cloud-functions', 'google-cloud-dataproc-metastore', 'google-cloud-profiler', 'google-cloud-run', 'google-cloud-webrisk', 'google-prediction', 'firebase-remote-config', 'google-compute-engine', 'google-fusion-tables', 'google-cloud-cpp', 'google-cloud-scheduler', 'google-cloud-identity-aware-proxy', 'google-app-engine', 'firebase-in-app-messaging', 'google-kubernetes-engine', 'google-cloud-stackdriver', 'google-cloud-shell', 'firebase-analytics', 'google-cloud-ai-platform-pipelines', 'google-cloud-memorystore', 'google-cloud-storage', 'firebase-console', 'google-cloud-internal-load-balancer', 'google-translate', 'google-cloud-search', 'bigtable', 'google-cloud-debugger'], 'external_links': [{'type': 'website', 'link': 'https://cloud.google.com/developers'}, {'type': 'support', 'link': 'https://googlecloud-community.slack.com/'}, {'type': 'twitter', 'link': 'https://twitter.com/googlecloudtech'}, {'type': 'facebook', 'link': 'https://facebook.com/googlecloud'}, {'type': 'instagram', 'link': 'https://instagram.com/googlecloud'}], 'description': 'Google Cloud provides organizations with leading infrastructure, platform capabilities and industry solutions to help them solve their most critical business problems.', 'link': '/collectives/google-cloud', 'name': 'Google Cloud', 'slug': 'google-cloud'}]"
True,False,False,22997,visual-studio-2012,
False,False,False,22964,django-views,
True,False,False,22854,printing,
True,False,False,22849,service,
False,False,False,22745,react-redux,
True,False,False,22664,jquery-mobile,
True,False,False,22627,java-8,
True,False,False,22601,oauth-2.0,
True,False,False,22551,html-table,
False,False,False,22508,axios,
False,False,False,22431,automation,
True,False,False,22278,build,
True,False,False,22232,web-applications,
True,False,False,22189,neo4j,
True,False,False,22172,parameters,
False,False,False,22025,webview,
False,False,False,21980,promise,
False,False,False,21896,uwp,
True,False,False,21892,utf-8,
True,False,False,21861,pip,
True,False,False,21845,concurrency,
True,False,False,21844,module,
False,False,False,21823,datatable,
False,False,False,21798,sqlalchemy,
True,False,False,21770,ansible,
True,False,False,21764,apache-spark-sql,
True,False,False,21707,tfs,
True,False,False,21650,enums,
True,False,False,21574,drop-down-menu,
True,False,False,21511,hive,
True,False,False,21507,jupyter-notebook,
True,False,False,21492,jestjs,
True,False,False,21481,twitter-bootstrap-3,
True,False,False,21344,scroll,
True,False,False,21232,view,
False,False,False,21201,lua,
True,False,False,21094,colors,
True,False,False,21079,outlook,
False,False,False,21060,syntax,
